=== Time stamp ===
[1399.12s -> 1401.04s] 处理一种求助我们的状态
[1401.04s -> 1403.30s] 教育局那边独立做他们的调查
[1403.30s -> 1405.72s] 那我们也不太能够参与
[1405.72s -> 1409.30s] 也没有跟我们去讨论那个调查的进度
[1409.30s -> 1410.60s] 或是过程什么的
[1410.60s -> 1413.06s] 家长看到小朋友的状况心疼不已
[1413.06s -> 1415.04s] 却难以监督调查状况
[1415.04s -> 1417.72s] 根据了解性行儿虐相关违法事件
[1417.72s -> 1420.34s] 处理机制是根据二零二三年实施的
[1420.34s -> 1422.60s] 新版幼儿教育及照顾法
[1422.60s -> 1424.60s] 以及教保服务人员条例
[1424.60s -> 1426.74s] 而如今儿童托育服务法草案
[1426.74s -> 1428.96s] 也在参考相同处理机制
[1429.12s -> 1431.48s] 引发立委范芸及民间团体质疑
[1431.48s -> 1434.72s] 恐怕将法规漏洞也一并移植了
[1434.72s -> 1436.12s] 当然你今天的思维是我
[1436.12s -> 1438.06s] 只要把这件事情处理完
[1438.06s -> 1440.36s] 这件事情就会变得非常的自视化
[1440.36s -> 1442.12s] 就是有个交代而已
[1442.12s -> 1443.88s] 但事实上并不是我们需要
[1443.88s -> 1445.86s] 家长想要知道到底发生什么事情
[1445.86s -> 1448.94s] 各界目前担心行政院目前版本调查机制
[1448.94s -> 1450.48s] 恐怕会五大漏洞
[1450.48s -> 1453.24s] 包含没有告知家长相关的流程规范
[1453.24s -> 1456.20s] 处理过程应该提供儿童保护与资源
[1456.20s -> 1458.26s] 儿童家长无法取得调查报告
[1458.26s -> 1459.12s] 和终拒绝
[1459.12s -> 1461.56s] 另外家长没有申付或申诉管道
[1461.56s -> 1464.06s] 以及违法行为人公布期间未定
[1464.06s -> 1466.10s] 并喊话主管机关给善
[1466.10s -> 1467.84s] 各方对于这个部分
[1467.84s -> 1469.22s] 特别是有关调查的部分
[1469.22s -> 1470.60s] 还有一些不同意见
[1470.60s -> 1473.92s] 那我们今天就来请听各方给我们的指教
[1473.92s -> 1475.84s] 目前儿童托育服务法草案
[1475.84s -> 1477.36s] 定案版本尚未出炉
[1477.36s -> 1479.92s] 不过由于法案针对的是零到二岁
[1479.92s -> 1481.08s] 第一年零幼童
[1481.08s -> 1483.60s] 各界希望主管机关更严谨
[1483.60s -> 1485.50s] 阻止憾事再发生
[1485.50s -> 1487.50s] 公视学院王一庭 邱福财 台北报导
[1489.12s -> 1493.48s] 在英国伦敦举行的美中经贸谈判
[1493.48s -> 1497.18s] 双方达成初步贸易框架协议
[1497.18s -> 1501.52s] 就等待两国领导人签署批准
[1501.52s -> 1505.00s] 而中国将同意对美国企业开放
[1505.00s -> 1509.54s] 为期六个月的稀土出口许可
[1509.54s -> 1512.36s] 美国则是同意让中国学生
[1512.36s -> 1517.18s] 就读美国大学
[1517.18s -> 1518.60s] 美国和中国的协议
[1518.60s -> 1520.88s] 已完成 中国将预先供应
[1520.88s -> 1523.16s] 全部磁铁和任何必要的稀土
[1523.16s -> 1525.56s] 美国将依双方同意的事项
[1525.56s -> 1528.70s] 让中国学生就读美国大学及学院
[1528.70s -> 1531.38s] 在英国伦敦举行的美中经贸谈判结束
[1531.38s -> 1533.58s] 美国总统川普在真实社群贴文
[1533.58s -> 1536.28s] 表示跟中国的协议已完成
[1536.28s -> 1538.90s] 美国总计获得百分之五十五的关税
[1538.90s -> 1540.62s] 中国则是百分之十
[1540.62s -> 1542.68s] 双边关系非常好
[1542.68s -> 1548.58s] 双方原则上就落实两国元首六月五号
[1548.60s -> 1552.78s] 通话共识以及日内瓦会谈共识
[1552.78s -> 1554.06s] 达成了框架
[1554.06s -> 1557.76s] 我们希望这次伦敦会谈取得的进展
[1557.76s -> 1561.88s] 有利于中美之间进一步增进信任
[1608.60s -> 1610.94s] 双方将向各自国家领导人
[1610.94s -> 1612.56s] 汇报此次会议情况
[1612.56s -> 1615.02s] 以及原则上达成的措施框架
[1615.02s -> 1617.66s] 最后仍需经过美中领导人批准
[1617.66s -> 1621.58s] 公视新闻 黄韵玲编译
[1621.58s -> 1623.40s] 关心天气
[1623.40s -> 1625.84s] 今年第一号台风蝴蝶
[1625.84s -> 1628.60s] 往海南岛方向前进
[1628.60s -> 1633.60s] 对于台湾没有直接的影响
[1633.60s -> 1636.36s] 不过菲律宾东方海面
[1636.36s -> 1638.58s] 有另外一个领导人
[1638.58s -> 1640.22s] 有一个热带性低气压
[1640.22s -> 1644.48s] 今天开始接近东半部近海
[1644.48s -> 1649.74s] 华东地区容易有短延时强降雨
[1649.74s -> 1653.60s] 明天全台降雨的几率高
[1653.60s -> 1655.28s] 提醒您要留意
[1655.28s -> 1658.76s] 记着提供您各地的气象资料
[1668.58s -> 1698.56s] 请不吝点赞 订阅 转发 打赏支持明镜与点点栏目
[1698.58s -> 1702.84s] 感谢您收看这一节的公视手语新闻
[1702.84s -> 1703.90s] 我是牛轩文
[1703.90s -> 1705.78s] 明天同一时间再会
[1727.62s -> 1728.56s] 字幕志愿者 杨茜茜
[1728.58s -> 1737.22s] 优优独播剧场——YoYo Television Series Exclusive
