=== Time stamp ===
[1426.08s -> 1428.88s] 青瓦台的一个象征的地方也有
[1428.88s -> 1430.08s] 是在青瓦台的古城之外的
[1430.24s -> 1440.78s] 以往青瓦台就有开放民众入内
[1440.78s -> 1441.78s] 参观的行程
[1441.78s -> 1444.80s] 但仅限于接待式到办公室外道路
[1444.80s -> 1447.38s] 最后到接待外国元首的迎宾馆
[1447.38s -> 1448.94s] 尹錫悦当选总统后
[1448.94s -> 1451.50s] 移转到龙山区国防部办公
[1451.50s -> 1454.08s] 青瓦台成为开放参观的公园
[1454.08s -> 1456.68s] 包括曾经接待北韩高官的会客室
[1456.68s -> 1458.46s] 都可以入内看个仔细
[1458.46s -> 1460.22s] 但随着尹錫悦弹劾去职
[1460.22s -> 1461.64s] 李在明走马上任
[1461.64s -> 1464.34s] 宣布将搬回青瓦台执行总统职务
[1464.34s -> 1466.78s] 开放参观的范围势必大幅缩减
[1485.58s -> 1488.30s] 尽管韩国朝野队与移转政治中心
[1488.30s -> 1490.06s] 解决受人口过度集中的问题
[1490.22s -> 1491.62s] 都有共识
[1491.62s -> 1493.84s] 但二零零四年首都移转计划
[1493.84s -> 1495.84s] 遭到宪法法庭裁定违宪
[1495.84s -> 1497.88s] 因此除非未来修改宪法
[1497.88s -> 1499.70s] 否则短期内韩国的总统
[1499.70s -> 1502.12s] 势必继续留在青瓦台办公
[1502.12s -> 1504.98s] 国际新闻 沈杨编译
[1504.98s -> 1508.06s] 关心天气 今天各地大多人为多云
[1508.06s -> 1510.28s] 搭情 只有东南部地区
[1510.28s -> 1513.10s] 以及恒春半岛有局部短暂
[1513.10s -> 1515.82s] 陣雨 金门有局部短暂
[1515.82s -> 1519.58s] 陣雨或雷雨 午后要留意
[1519.58s -> 1521.94s] 天气的变化
[1521.94s -> 1524.94s] 接着提供您各地的气象资料
[1549.58s -> 1568.70s] 感谢您收看这一节的公视手语新闻
[1568.70s -> 1569.88s] 我是纽轩文
[1569.88s -> 1572.04s] 下周一同一时间再会
[1579.58s -> 1609.56s] 中文字幕志愿者 李宗盛
[1609.58s -> 1614.54s] 中文字幕志愿者 李宗盛
