=== Time stamp ===
[1362.78s -> 1366.28s] 中央政府採取就是徵休
[1366.28s -> 1367.36s] 停止拍賣
[1367.36s -> 1369.62s] 近期的豬園不足
[1369.62s -> 1373.64s] 所以嚴重影響到全國的拍賣量
[1373.64s -> 1375.82s] 全部都下降
[1375.82s -> 1377.26s] 雲林肉品市場表示
[1377.26s -> 1378.66s] 以往雲林肉品市場
[1378.66s -> 1381.18s] 每天豬隻拍賣頭數兩千四百頭
[1381.18s -> 1383.16s] 但近期只剩兩千一百頭
[1383.16s -> 1384.44s] 缺口超過一成
[1384.44s -> 1387.28s] 導致毛豬拍賣價每公斤超過百元
[1387.28s -> 1388.46s] 為調節市場
[1388.46s -> 1390.80s] 肉品市場30號暫停交易
[1390.80s -> 1392.16s] 傳統豬肉攤商
[1392.16s -> 1392.56s] 則在
[1392.56s -> 1395.32s] 31號休市一天
[1395.32s -> 1410.72s] 雲林肉品市場表示豬隻飼養期約要七至八個月
[1410.72s -> 1413.48s] 加上夏季原本豬隻就會因為天氣太熱
[1413.48s -> 1415.60s] 吃不下 成長速度緩慢
[1415.60s -> 1419.40s] 而七月的風災雨災導致中南部有豬舍損壞
[1419.40s -> 1421.58s] 多少也影響到豬隻供應
[1421.58s -> 1422.54s] 預估要到九月
[1422.54s -> 1425.62s] 後豬肉供應才會逐漸恢復平穩
[1425.62s -> 1429.16s] 公視新聞王薇熊雲林報導
[1429.16s -> 1430.74s] 未成年照顧者
[1430.74s -> 1434.50s] 因為要照顧身心狀況不佳的家人
[1434.50s -> 1439.10s] 背負著超齡的身體負荷和心理壓力
[1439.10s -> 1442.88s] 家庭照顧者關懷總會和學者建議
[1442.88s -> 1447.42s] 全面進行未成年照顧者普查
[1447.42s -> 1450.66s] 並呼籲終止校行獎
[1450.66s -> 1452.38s] 對照顧者行為的美化和健康的提供
[1452.38s -> 1459.96s] 美化與歌頌
[1459.96s -> 1461.24s] 那天起 讓世界垮下來
[1461.24s -> 1463.72s] 因為我媽丟一句話給我說
[1463.72s -> 1465.42s] 天要塌下來怎麼辦
[1465.42s -> 1466.42s] 我覺得那是一個
[1466.42s -> 1468.18s] 我知道需要承擔責任
[1468.18s -> 1470.48s] 然後我覺得好像自己是有價值
[1470.48s -> 1471.80s] 有意義的時候
[1471.80s -> 1474.94s] 所以從那天起 我剛才學會不可以哭
[1474.94s -> 1477.72s] 從小五時患有思覺失調症的父親發病
[1477.72s -> 1480.42s] 到過世 蕭群鈺學會不可以哭
[1480.42s -> 1480.54s] 他會假裝自己很好才能堅持在家裡
[1480.54s -> 1480.58s] 他會假裝自己很好才能堅持在家裡
[1480.58s -> 1480.80s] 他會假裝自己很好才能堅持在家裡
[1480.80s -> 1481.06s] 他會假裝自己很好才能堅持在家裡
[1481.06s -> 1481.30s] 他會假裝自己很好才能堅持在家裡
[1481.30s -> 1483.42s] 他會假裝自己很好才能堅持在家裡
[1483.42s -> 1485.46s] 兒少時期的他在母親需要時
[1485.46s -> 1487.58s] 得站出來並承接情緒
[1487.58s -> 1490.20s] 范家源則有兩位多重障礙的哥哥
[1490.20s -> 1493.20s] 從小就繼承照顧兩位兄長的責任
[1493.20s -> 1493.78s] 我也會覺得說
[1493.78s -> 1496.20s] 為什麼爸媽一直要求我要照顧他
[1496.20s -> 1497.14s] 然後最重要的是
[1497.14s -> 1499.06s] 他們其實都大我十歲以上
[1499.06s -> 1500.70s] 最大大我十五
[1500.70s -> 1503.16s] 濟南大學施工系教授吳淑雲表示
[1503.16s -> 1504.54s] 國內外研究都指出
[1504.54s -> 1507.36s] 兒少成為照顧者最大影響是學校參與
[1507.36s -> 1508.96s] 跟教育機會缺乏
[1508.96s -> 1510.68s] 也會牽涉到同儕關係
[1510.68s -> 1511.28s] 跟自我認識的問題
[1511.28s -> 1513.30s] 認同困難 在日本國中生
[1513.32s -> 1515.42s] 每十七人有一人是照顧者
[1515.42s -> 1517.26s] 但臺灣有多少這樣的孩子
[1517.28s -> 1519.20s] 還沒有正式統計
[1519.20s -> 1521.22s] 要有正式的統計數據
[1521.24s -> 1522.86s] 我們才能夠去預估
[1522.86s -> 1524.40s] 那未來我們想要服務
[1524.42s -> 1525.74s] 這些孩子的時候
[1525.74s -> 1527.14s] 到底要做些什麼
[1527.16s -> 1530.54s] 或要做到多少 家總和與會的學者
[1530.54s -> 1532.52s] 專家呼籲推動全體調查
[1532.52s -> 1535.94s] 發展師生教育課程分級分流支持機制
[1535.94s -> 1536.60s] 教育部表示
[1536.60s -> 1538.52s] 已請學校針對未成年照顧者
[1538.52s -> 1540.66s] 確實進入脆弱家庭通報
[1540.68s -> 1541.24s] 後續將
[1541.24s -> 1542.88s] 和衛福部針對催加系統
[1542.90s -> 1544.78s] 欄位掌握統計資訊
[1544.78s -> 1546.00s] 未來希望培養老師
[1546.00s -> 1549.18s] 能辨識出未成年照顧者的專業職能
[1549.20s -> 1550.00s] 公視新聞理事會
[1550.00s -> 1551.28s] 沈志明台北報導
[1571.24s -> 1594.20s] 感謝您收看這一節的公視手語新聞
[1594.20s -> 1595.12s] 我是牛軒文
[1595.12s -> 1596.68s] 明天同一時間再會
[1601.24s -> 1616.00s] 多謝您的收看
