=== Time stamp ===
[1179.82s -> 1182.78s] 终于在五局上靠着连续安达
[1182.78s -> 1183.94s] 顺利破蛋
[1183.94s -> 1186.04s] 再加上六局上进一分
[1186.04s -> 1186.78s] 中场
[1186.78s -> 1189.46s] 我国代表队就以十比二胜出
[1189.46s -> 1191.70s] 虽然九号还会对上德国队
[1191.70s -> 1194.22s] 可是三胜一败战机
[1194.22s -> 1196.20s] 赌定晋级下一轮比赛
[1200.14s -> 1201.98s] 本届U18赛事
[1201.98s -> 1203.12s] 我国代表队
[1203.12s -> 1206.20s] 阵中有七名准职业棒球员
[1206.20s -> 1207.42s] 打出好成绩
[1207.42s -> 1210.62s] 目前我国代表队所在的B组
[1210.62s -> 1212.24s] 美国队四胜零败
[1212.24s -> 1213.60s] 一样赌定晋级
[1213.60s -> 1216.56s] 未来都会对上A组的日本等队
[1216.56s -> 1217.86s] 而上届赛事
[1217.86s -> 1218.86s] 日本夺冠
[1218.86s -> 1219.92s] 我国亚军
[1219.92s -> 1221.10s] 南韩季军
[1221.10s -> 1222.40s] 美国只有点军
[1222.40s -> 1223.46s] 公视新闻
[1223.46s -> 1225.48s] 陈嘉欣张子佳综合报道
[1225.48s -> 1229.04s] 以色列耶路撒冷
[1229.04s -> 1231.30s] 8号爆发枪击事件
[1231.30s -> 1233.10s] 两名巴黎的球员
[1233.12s -> 1235.68s] 巴勒斯坦枪手朝公车站
[1235.68s -> 1238.52s] 以及一辆进站的公车开枪
[1238.52s -> 1241.84s] 造成6死12伤
[1241.84s -> 1244.96s] 两名枪手当场遭到击毙
[1244.96s -> 1246.72s] 另外还有一名相关嫌犯
[1246.72s -> 1248.38s] 已经被逮捕
[1248.38s -> 1253.34s] 警方定调为恐怖攻击
[1253.34s -> 1255.58s] 在被获传来阵阵枪响之下
[1255.58s -> 1258.06s] 极度惊恐的群众边跑边尖叫
[1258.06s -> 1259.74s] 通勤监峰时段刚过
[1259.74s -> 1261.36s] 耶路撒冷一处公车站
[1261.36s -> 1262.96s] 遭两名巴勒斯坦枪手开枪
[1262.96s -> 1264.72s] 造成重大死伤
[1264.72s -> 1278.26s] 根据赶往现场的医护人员
[1278.26s -> 1280.14s] 现场到处都是碎玻璃
[1280.14s -> 1282.78s] 伤者倒卧在公车站附近的马路上
[1282.78s -> 1284.30s] 跟人行道昏迷不醒
[1284.30s -> 1285.10s] 当局表示
[1285.10s -> 1288.18s] 袭击者为两名20出头的巴勒斯坦青年
[1288.18s -> 1289.48s] 来自约旦河西岸
[1289.48s -> 1290.54s] 没有前科
[1290.54s -> 1292.30s] 当时遭一名以色列士兵
[1292.30s -> 1292.94s] 跟在场的巴勒斯坦青年
[1292.96s -> 1294.72s] 和几位有携带武器的平民
[1294.72s -> 1295.08s] 击毙
[1295.08s -> 1297.72s] 警方随后逮捕第三名涉案嫌犯
[1297.72s -> 1299.70s] 当局定调为恐怖攻击
[1299.70s -> 1313.40s] 8号当晚
[1313.40s -> 1314.88s] 巴勒斯坦卫生部表示
[1314.88s -> 1317.14s] 有两名14岁巴勒斯坦少年
[1317.14s -> 1318.98s] 在约旦河西岸城市哲宁
[1318.98s -> 1320.92s] 遭以色列军队枪杀
[1320.92s -> 1322.18s] 以色列军方表示
[1322.18s -> 1322.94s] 向进入方向的巴勒斯坦青年
[1322.96s -> 1324.60s] 封锁区内的人开火
[1324.60s -> 1326.46s] 他们对以军构成威胁
[1326.46s -> 1327.98s] 不过没有具体说明
[1327.98s -> 1329.00s] 是什么样的威胁
[1329.00s -> 1329.76s] 近年来
[1329.76s -> 1331.34s] 以色列曾在该市发动
[1331.34s -> 1332.94s] 多次重大军事行动
[1332.94s -> 1339.90s] 自2023年10月7号
[1339.90s -> 1341.50s] 哈马斯对以色列南部
[1341.50s -> 1342.86s] 发动袭击以来
[1342.86s -> 1344.56s] 双方在加萨交锋
[1344.56s -> 1345.78s] 已将近两年
[1345.78s -> 1347.00s] 从那时候开始
[1347.00s -> 1348.20s] 以色列安全部队
[1348.20s -> 1350.14s] 在以色列本土及西岸区
[1350.14s -> 1351.36s] 保持高度警戒
[1351.36s -> 1352.74s] 在耶路撒冷地区
[1352.96s -> 1355.10s] 以色列的袭击相对较少
[1355.10s -> 1357.00s] 公视新闻黄韵玲编译
[1359.00s -> 1361.74s] 梵蒂冈罗马天主教教宗
[1361.74s -> 1363.30s] 梁十四世
[1363.30s -> 1364.64s] 正式册封一名
[1364.64s -> 1367.84s] 15岁就过世的天才少年
[1367.84s -> 1369.60s] 阿库提斯
[1369.60s -> 1373.54s] 成为第一位迁徙世代圣人
[1373.54s -> 1375.00s] 而这名少年
[1375.00s -> 1376.96s] 生前运用科技
[1376.96s -> 1380.12s] 在网络上传播天主教的信仰
[1380.12s -> 1382.72s] 被称为上帝的网红
[1382.96s -> 1387.32s] 大大的两张布帘
[1387.32s -> 1389.24s] 高挂在圣波多禄广场上
[1389.24s -> 1391.24s] 梵蒂冈罗马天主教教宗
[1391.24s -> 1393.16s] 梁十四世在当地七号
[1393.16s -> 1395.44s] 正式册封世事的两位圣人
[1395.44s -> 1397.92s] 一位是电脑天才少年阿库提斯
[1397.92s -> 1399.08s] 因为罹患白血病
[1399.08s -> 1400.88s] 在2006年过世
[1400.88s -> 1402.04s] 年仅15岁
[1402.04s -> 1403.08s] 他在伦敦出生
[1403.08s -> 1404.36s] 父母都是意大利人
[1404.36s -> 1406.68s] 小时候随着父母移居到米兰
[1406.68s -> 1409.52s] 生前着迷于网路跟电脑的应用
[1409.52s -> 1411.24s] 还曾经架设许多网站
[1411.24s -> 1412.84s] 传播天主教的教义
[1412.84s -> 1414.70s] 并且记录发生到的奇迹
[1414.70s -> 1416.36s] 被称为上帝的网红
[1416.36s -> 1439.20s] 要成为丰盛的对象
[1439.20s -> 1441.66s] 需要拥有两个得到教廷认可的奇迹
[1441.66s -> 1442.68s] 2020年
[1442.68s -> 1444.34s] 巴西一个罹患罹患罹患
[1444.34s -> 1445.82s] 罹患罹患一藏病的七岁男孩
[1445.82s -> 1448.70s] 在接触到阿库提斯的一件T恤后痊愈
[1448.70s -> 1450.54s] 还有一名脑部受到重创的
[1450.54s -> 1451.86s] 哥斯达丽加女孩
[1451.86s -> 1455.30s] 由他的母亲在阿库提斯墓前祈祷之后康复
[1455.30s -> 1457.80s] 这两个奇迹都获得教廷的认可
[1457.80s -> 1459.78s] 而另一名丰盛的意大利青年
[1459.78s -> 1460.58s] 弗拉萨帝
[1460.58s -> 1463.62s] 以热心帮助穷人跟弱势族群文明
[1463.62s -> 1466.40s] 却在24岁因为小儿麻痹症去世
[1466.40s -> 1467.46s] 除了丰盛仪式
[1467.46s -> 1469.10s] 当地六号七号两天
[1469.10s -> 1472.68s] 还有超过一千名LGBTQ天主教徒与支持者
[1472.68s -> 1474.08s] 举行朝圣活动
[1474.08s -> 1478.42s] 成了梵蒂冈第一个多元化教徒朝圣团的重要象征
[1478.42s -> 1487.76s] 这次活动是由意大利协会约拿丹之正主办
[1487.76s -> 1490.12s] 是天主教会新年活动之一
[1490.12s -> 1493.22s] 希望能够推动信徒之间拥有更大的包容性
[1493.22s -> 1496.28s] 而参与活动的信徒们来自于约二十个国家
[1496.28s -> 1500.00s] 虽然活动中没有安排与教宗梁十四世会面
[1500.00s -> 1501.96s] 但不少参加的信徒认为
[1501.96s -> 1506.00s] 这次的活动让他们感受到更多能被接纳的重要讯号
[1506.00s -> 1510.48s] 尽管教宗梁十四世仍然坚持婚姻是一男一女的结合
[1510.48s -> 1513.18s] 但也表示不会推翻前教宗房济各
[1513.18s -> 1517.22s] 在二零二三年允许神父为同性伴侣祝福的决策
[1517.22s -> 1521.64s] 关心天气
[1521.64s -> 1524.24s] 记者提供您各地的气象资料
[1526.28s -> 1556.26s] 请不吝点赞订阅点点栏目
[1556.28s -> 1567.62s] 感谢您收看这一节的公式手语新闻
[1567.62s -> 1568.62s] 我是牛轩文
[1568.62s -> 1570.38s] 明天同一时间再会
[1586.28s -> 1614.28s] 请不吝点赞订阅点点栏目
