=== Time stamp ===
[1354.14s -> 1355.94s] 他应该是会更为小心去应对
[1355.94s -> 1358.20s] 峰会最后通过24份合作文件
[1358.20s -> 1359.96s] 展现抗衡美国的态势
[1359.96s -> 1361.06s] 但乌克兰警告
[1361.06s -> 1362.66s] 俄罗斯仍处于国际孤立
[1362.66s -> 1364.94s] 这场峰会难掩外交困境
[1364.94s -> 1366.42s] 外界关注上合组织
[1366.42s -> 1369.12s] 能否真正成为改变全球秩序的力量
[1369.12s -> 1370.82s] 公众新闻建委人编译
[1370.82s -> 1373.72s] 关心天气
[1374.26s -> 1376.58s] 为这提供您各地的气象资料
[1404.26s -> 1419.72s] 感谢您收看这一节的
[1419.72s -> 1420.98s] 公式手语新闻
[1420.98s -> 1422.10s] 我是牛轩文
[1422.10s -> 1423.88s] 明天同一时间再会
[1431.26s -> 1432.26s] 嗯
[1434.26s -> 1464.24s] 请不吝点赞订阅订阅
[1464.26s -> 1468.38s] 感谢观看
