=== Time stamp ===
[1438.84s -> 1441.74s] 同事就先给他喝水,
[1441.84s -> 1443.74s] 然后顺便帮他叫救护车。
[1443.84s -> 1445.74s] 气象署周四下午针对
[1445.84s -> 1448.74s] 双北、桃园等五线市发布高温警示灯号,
[1448.84s -> 1451.74s] 而周四最高温就出现在台北市信义侧站,
[1451.74s -> 1453.64s] 达38.8度,
[1453.74s -> 1456.64s] 其次是内湖侧站的38.1度。
[1456.74s -> 1461.64s] 明天的话预估在西半部普遍就是34、35度左右,
[1461.74s -> 1463.64s] 东半部大概31到33度,
[1463.74s -> 1467.64s] 那特别可以看到是在大海北及中南部的静山区,
[1467.74s -> 1469.64s] 局部温度会来得更高一些。
[1469.74s -> 1472.64s] 气象署表示受到太平洋高压影响,
[1472.74s -> 1474.64s] 未来一周各地气温偏高,
[1474.74s -> 1478.64s] 周五针对台北市发布38度红色高温警示灯号,
[1478.74s -> 1481.64s] 新北市36度橙色灯号,
[1481.64s -> 1483.54s] 南市则是黄色灯号,
[1483.64s -> 1488.54s] 而医师则提醒,民众在高温环境中如果水分摄取不足又大量流汗,
[1488.64s -> 1490.54s] 很可能导致热伤害,
[1490.64s -> 1494.54s] 严重的话可能导致热中暑,造成器官衰竭甚至死亡。
[1494.64s -> 1498.54s] 中枢神经原本调控热,后来不能再调控了,
[1498.64s -> 1501.54s] 那就温度一直报告到40几度,那个就马上会挂掉,
[1501.64s -> 1503.54s] 那个时候就要赶快紧急降温,
[1503.64s -> 1505.54s] 所以有发现的话就赶快已经想办法把它降温,
[1505.64s -> 1507.54s] 冰块或者是水,赶快把它降温就对了。
[1507.54s -> 1510.44s] 而根据卫福部统计,8月1号到20号为止,
[1510.54s -> 1513.44s] 因为热伤害就诊总共有376人次。
[1513.54s -> 1517.44s] 医师提醒,三高患者是热伤害高危险族群,
[1517.54s -> 1519.44s] 因为本身体温调节能力较差,
[1519.54s -> 1524.44s] 加上有些药物会影响排汗排尿,无法将热气散出去,
[1524.54s -> 1529.44s] 因此当出现恶心、呕吐、心跳加速、意识混乱、昏迷等症状时,
[1529.54s -> 1532.44s] 就要赶快设法降温,并及时就医。
[1532.54s -> 1535.44s] 公视新闻蜡水迷蒋龙翔,台北报导。
[1537.54s -> 1540.44s] 接着提供您各地的气象资料。
[1567.54s -> 1580.44s] 请不吝点赞 订阅 转发 打赏支持明镜与点点栏目
[1580.54s -> 1583.44s] 感谢您收看这一节的公视手语新闻,
[1583.54s -> 1587.44s] 我是牛轩文,下周一同一时间再会。
[1597.54s -> 1619.44s] 请不吝点赞 转发 打赏支持明镜与点点栏目
