=== Time stamp ===
[1494.46s -> 1497.64s] 含糖饮料的行销锁定低收入族群
[1497.64s -> 1499.14s] 贫困地区水质不好
[1499.14s -> 1501.12s] 便宜饮料就成了替代品
[1501.12s -> 1502.74s] 此外屋里没有冷气
[1502.74s -> 1504.50s] 或是长时间劳力工作
[1504.50s -> 1508.12s] 都让他们更容易伸手去拿高糖饮料解渴
[1508.12s -> 1509.94s] 随着暖化持续
[1509.94s -> 1512.76s] 美国人的糖分摄取量恐在飙升
[1512.76s -> 1514.30s] 放大健康隐忧
[1514.30s -> 1516.08s] 公视新闻文方一边影
[1529.14s -> 1531.14s] 广告
[1531.14s -> 1559.12s] 请不吝点赞 订阅 转发 打赏支持明镜与点点栏目
[1559.14s -> 1589.12s] 欢迎订阅明镜与点点栏目
[1589.14s -> 1619.12s] 订阅明镜与点点栏目
[1619.14s -> 1619.68s] 明镜与点点栏目
