=== Time stamp ===
[1352.10s -> 1355.82s] 這個新設施一年營運成本為4億5000萬美元,
[1355.86s -> 1360.02s] 將專門用來監禁美國移民和海關執法局
[1360.06s -> 1365.06s] 逮捕的無證移民,首批啟用的5000個床位僅佔了總容量的一半。
[1365.06s -> 1367.98s] 川普一號出發前往佛州,
[1368.02s -> 1371.74s] 在白宮南草坪受訪時以信高采烈的口吻,
[1371.78s -> 1376.58s] 講述若是有人想要逃離就得先過得了蟒蛇鱷魚這一關。
[1395.06s -> 1398.78s] 鱷魚惡魔島位在國家保護區的濕地之內,
[1398.82s -> 1403.06s] 緊鄰大沼澤地國家公園是佛州知名的鱷魚棲息地,
[1403.10s -> 1408.54s] 估計數量有20萬隻,普通成年鱷魚生長可達4.6公尺。
[1408.58s -> 1413.94s] 川普在視察後的記者會表示唯一離開的辦法只有驅逐出境,
[1413.98s -> 1418.18s] 還稱希望看到未來有更多同樣的居留中心出現。
[1425.06s -> 1433.14s] 為了宣傳這座新設施,
[1433.18s -> 1438.34s] 美國官員在社區媒體發布戴著移民局執法人員帽子的鱷魚圖片。
[1438.38s -> 1443.34s] 佛州的共和黨則是出售鱷魚主題的服飾、啤酒、冰庫、瓶套,
[1443.38s -> 1445.30s] 招來不人道的批評。
[1445.34s -> 1447.90s] 通往鱷魚惡魔島的交通要道,
[1447.94s -> 1452.38s] 當天聚集了大批群眾舉著向奧斯維辛沼澤地說不,
[1452.42s -> 1454.70s] 仇恨不會讓我們偉大的標語,
[1454.70s -> 1455.78s] 以示威抗議。
[1472.70s -> 1477.30s] 鱷魚惡魔島居留中心的所在地點同時也是國家公園保護區
[1477.34s -> 1479.74s] 以及印第安原住民文化保留地。
[1479.78s -> 1484.42s] 已經有兩個環保團體為此對聯邦合州政府提起訴訟,
[1484.42s -> 1486.70s] 指他們沒有依法進行環評,
[1486.74s -> 1488.74s] 也沒有諮詢大眾的意見。
[1488.78s -> 1491.62s] 公視新聞王滬文編譯。
[1491.66s -> 1493.54s] 關心天氣,
[1493.58s -> 1498.98s] 氣象署今天仍然對於12個縣市發布高溫資訊,
[1499.02s -> 1505.50s] 其中新竹縣有機會出現38度極端高溫。
[1505.54s -> 1508.62s] 至於在降雨方面,
[1508.66s -> 1514.10s] 東半部地區、恆春半島以及基隆北海岸,
[1514.10s -> 1518.42s] 不定時有零星短暫陣雨。
[1518.46s -> 1525.86s] 午後,嘉義以南地區還有山區有局部短暫雷陣雨。
[1525.90s -> 1530.58s] 提醒您,外出要記得帶把傘備用。
[1530.62s -> 1534.50s] 接著就提供您各地的氣象資料。
[1544.10s -> 1548.46s] 中文字幕志愿者 李宗盛
[1574.10s -> 1576.70s] 謝謝您收看這一節的公視手語新聞,
[1576.74s -> 1579.74s] 我是劉軒文,明天同一時間再會。
[1604.10s -> 1620.06s] 中文字幕志愿者 李宗盛
