=== Time stamp ===
[1216.12s -> 1217.38s] 但都遭到否決
[1217.38s -> 1219.22s] 至於美國其他50個州
[1219.24s -> 1221.36s] 有23個已經廢除死刑
[1221.36s -> 1222.98s] 其餘27個州保留
[1222.98s -> 1225.50s] 但其中包括厄亥俄、奧勒岡
[1225.50s -> 1226.90s] 以及加州和賓州
[1226.90s -> 1229.56s] 都在州長停止簽發死刑命令下
[1229.56s -> 1231.08s] 實質上廢除死刑
[1231.08s -> 1232.60s] 告知新聞局長編譯
[1232.60s -> 1235.14s] 來關心天氣
[1235.14s -> 1238.34s] 氣象組對全台11個縣市
[1238.34s -> 1239.82s] 發布了高溫資訊
[1239.82s -> 1242.86s] 新北、桃園局部地區
[1242.86s -> 1245.80s] 有機會出現38度極端高溫
[1245.80s -> 1249.20s] 各地高溫普遍是32到35度
[1249.24s -> 1252.64s] 外出請做好防曬並多補充水分
[1252.64s -> 1256.58s] 接著提供您各地的氣象資料
[1279.24s -> 1287.62s] 通訊軟件
[1287.62s -> 1290.24s] 通訊軟件
[1290.24s -> 1295.24s] 通訊軟件
[1295.24s -> 1299.74s] 通訊軟件
[1299.74s -> 1302.54s] 感謝您收看這一節的公視手語新聞
[1302.54s -> 1303.54s] 我是牛軒文
[1303.54s -> 1305.54s] 明天同一時間再會
[1309.24s -> 1319.24s] 明镜需要您的支持 歡迎收看订阅明镜
[1339.24s -> 1343.74s] 明镜需要您的支持 歡迎收看订阅明镜
